Zeit in ms, Spannung in Einheitslos
2070238262,329
2070315008,336
2070400314,315
2073931254,319
2074041737,366
2074114911,367
2074212914,334
2074294698,303
2074375535,333
2074461246,301
2074545990,241
2074629284,292
2074712537,302
2078005337,337
2078080374,355
2078148233,342
2078212502,315
2078278002,339
2078344929,351
2078410667,328
2078474554,285
2078552131,341
2082152110,334
2082230801,282
2082299265,297
2082372708,297
2082448011,252
2082527690,298
2082609259,272
2082690272,277
2082773197,333
2082854370,344
2086155731,309
2086234326,366
2086298932,385
2086374396,359
2086454448,278
2086540686,293
2086620652,293
2086701470,283
2086784467,326
2086870154,317
2090311032,278
2090389311,338
2090461025,329
2090523804,283
2090601547,321
2090665498,354
2090730652,332
2090795856,329
2090871182,342
2094380333,343
2094470820,308
2094539000,332
2094633550,314
2094726770,290
2094836687,310
2094923871,316
2095026586,276
2095091356,298
2095152251,311
2098480324,271
2098570478,305
2098627148,291
2098719669,247
2098801469,365
2098883697,388
2098982072,366
2099067315,339
2099160101,353
2102576172,320
2102662883,272
2102732777,281
2102815213,309
2102900607,313
2102988067,329
2103057986,335
2103135542,324
2103219975,315
2103284921,338
2106740950,323
2106878966,284
2106966930,331
2107054055,329
2107123407,286
2107199226,312
2107294751,327
2107370817,294
2107450157,313
2107543670,313
2110748648,286
2110846610,311
2110924960,315
2111031542,269
2111114932,300
2111184763,318
2111247578,298
2111311397,346
2111384529,355
2114841717,353
2114977227,338
2115047205,361
2115110940,364
2115178796,340
2115268793,266
2115352050,294
2115463472,276
2115584205,275
2115681417,347
2119005274,344
2119057363,294
2119109090,337
2119150020,354
2119208721,331
2119272270,275
2119341516,324
2119423772,321
2119506046,278
2119589899,324
2123382721,304
2123477440,264
2123560219,316
2123649635,305
2123728049,245
2123801479,304
2123888498,293
2123990909,303
2124071079,336
2127231292,314
2127313581,278
2127401240,348
2127496009,355
2127588271,319
2127701620,326
2127794090,365
2127884889,361
2127984788,320
2128060719,306
2131428041,311
2131506040,283
2131575804,296
2131645766,298
2131711524,280
2131779911,351
2131850881,355
2131917861,328
2132002843,294
2135265739,350
2135348825,349
2135417704,314
2135499350,308
2135579452,334
2135667640,316
2135750778,303
2135829646,319
2135912268,311
2136100324,299
2139414841,319
2139506451,298
2139580673,288
2139668113,336
2139757459,327
2139844754,270
2139933711,332
2140066286,340
2140206221,306
2140274278,333
2143646063,349
2143719424,352
2143788286,324
2143870857,354
2143950686,328
2144008654,305
2144085425,305
2144155701,320
2144220877,291
2147615391,294
2147736066,318
2147826988,300
2147911432,310
2148006749,321
2148071825,302
2148135190,314
2148272274,326
2148346376,302
2148834518,306
2151735600,366
2151817077,375
2151894993,338
2151974103,340
2152016044,375
2152057171,363
2152100650,315
2152165457,297
2152233891,323
2152313450,303
2155905903,299
2156003045,310
2156087985,294
2156175523,315
2156264149,351
2156344522,332
2156425992,300
2156504095,359
2156586871,366
2159959106,336
2160038596,305
2160118402,336
2160201044,322
2160283075,277
2160362282,309
2160449145,315
2160534265,278
2160599643,312
2160669316,297
2164078366,259
2164148335,311
2164212136,295
2164435262,288
2164540434,324
2164626474,319
2164721401,332
2164816668,383
2164899721,386
2164990948,385
2168282958,319
2168338989,292
2168393484,295
2168446043,266
2168509504,311
2168557512,326
2168604697,292
2168675362,320
2168746564,335
2172204293,311
2172257709,311
2172306088,331
2172355384,339
2172402876,310
2172490675,352
2172575280,350
2172658539,339
2172740311,294
2172822318,323
2176311006,291
2176363481,247
2176411607,305
